那一晚，我知道你做了什么,悬疑/惊悚,冯海涛, , ,ftp://ygdy8:ygdy8@yg37.dydytt.net:7038/[阳光电影www.ygdy8.com].那一晚，我知道你做了什么.HD.720p.国语中字.mkv
非凡任务/猎鹰,剧情/动作/犯罪,麦兆辉 Alan Mak, , ,ftp://ygdy8:ygdy8@y219.dydytt.net:7008/[阳光电影www.ygdy8.com].非凡任务.BD.720p.国语中字.mkv
此情此刻,剧情/爱情,黄国辉 Guohui Huang, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:9243/[阳光电影www.ygdy8.com].此情此刻.BD.720p.国粤双语中字.mkv
救僵清道夫/尸奔日记,喜剧/动作/恐怖,甄栢荣 Yan Pak Wing, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:9242/[阳光电影www.ygdy8.com].救僵清道夫.BD.720p.国粤双语中字.mkv
拆弹专家,动作/犯罪/悬疑,邱礼涛 Herman Yau, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:8273/[阳光电影www.ygdy8.com].拆弹专家.HD.720p.国语中字.mkv
夜闯寡妇村,悬疑/惊悚,邢博 Bo Xing, , ,ftp://ygdy8:ygdy8@y219.dydytt.net:9283/[阳光电影www.ygdy8.com].夜闯寡妇村.HD.720p.国语.mkv
不期而遇,喜剧/爱情,陈卓 Zhuo Chen, , ,ftp://ygdy8:ygdy8@y219.dydytt.net:8283/[阳光电影www.ygdy8.com].不期而遇.HD.720p.国语中字.mkv
嫌疑人X的献身,犯罪/悬疑,苏有朋 Alec Su, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:8270/[阳光电影www.ygdy8.com].嫌疑人X的献身.HD.720p.国语中字.mkv
血狼犬/朱狼狗,剧情/动作/冒险,刘建华, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:8268/[阳光电影www.ygdy8.com].血狼犬.HD.720p.国语中字.mkv
神戏,纪录,赖丽君 Li-Chun Lai , ,7.7/10 from 36 users,ftp://ygdy8:ygdy8@yg42.dydytt.net:8035/[阳光电影www.ygdy8.com].神戏.HD.720p.中文字幕.mkv
战神传说,动作/冒险/爱情,洪金宝 Sammo Hung Kam-Bo, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:9241/[阳光电影www.ygdy8.com].战神传说.HD.720p.国语中字.mkv
一本漫画闯天涯,剧情/喜剧/动作,梁家仁 Ka-Yan Leung, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:8267/[阳光电影www.ygdy8.com].一本漫画闯天涯.HD.720p.国语中字.mkv
行运一条龙,喜剧/剧情/爱情,李力持 Lik-Chi Lee, , ,ftp://ygdy8:ygdy8@yg77.dydytt.net:8020/[阳光电影www.ygdy8.com].行运一条龙.HD.720p.国语中字.mkv
风雨同路,动作,黄柏文, , ,ftp://ygdy8:ygdy8@yg77.dydytt.net:7020/[阳光电影www.ygdy8.com].风雨同路.HD.720p.国语中字.mkv
春娇救志明/志明与春娇3,剧情/喜剧/爱情,彭浩翔 Ho-Cheung Pang, ,"7.5/10 from 58,668 users",ftp://ygdy8:ygdy8@yg77.dydytt.net:8019/[阳光电影www.ygdy8.com].春娇救志明.HD.720p.国粤双语中字.mkv
神秘家族,剧情/犯罪/悬疑,朴裕焕 Yu-hwan Park, , ,ftp://ygdy8:ygdy8@yg77.dydytt.net:7019/[阳光电影www.ygdy8.com].神秘家族.HD.720p.国语中字.mkv
乘风破浪,剧情/喜剧,韩寒 Han Han, ,"7.0/10 from 202,596 users",ftp://ygdy8:ygdy8@y219.dydytt.net:8276/[阳光电影www.ygdy8.com].乘风破浪.BD.720p.国语中字.mkv
一万公里的约定,剧情,洪昇扬 Simon Hung, , ,ftp://ygdy8:ygdy8@y219.dydytt.net:9279/[阳光电影www.ygdy8.com].一万公里的约定.BD.720p.国语中字.mkv
夏天19岁的肖像,爱情/悬疑,张荣吉 Jung-chi Chang, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:8266/[阳光电影www.ygdy8.com].夏天十九岁的肖像.HD.1080p.国语中字.mp4
游戏规则,剧情/动作,高希希 Xixi Gao, , ,ftp://ygdy8:ygdy8@y219.dydytt.net:9277/[阳光电影www.ygdy8.com].游戏规则.HD.720p.国语中字.mkv
千王之王2000,喜剧,王晶, , ,ftp://ygdy8:ygdy8@yg42.dydytt.net:7033/[阳光电影www.ygdy8.com].千王之王2000.HD.720p.国语中字.mkv
最佳女婿,喜剧,黄华麒, , ,ftp://ygdy8:ygdy8@yg77.dydytt.net:7018/[阳光电影www.ygdy8.com].最佳女婿.HD.720p.国语中字.mkv
纽约纽约,剧情/爱情,罗冬 Luo Dong ,阮经天 Ethan Ruan ....路途, ,ftp://ygdy8:ygdy8@y219.dydytt.net:8274/[阳光电影www.ygdy8.com].纽约纽约.BD.720p.国语中字.mkv
大钓哥,喜剧,黄朝亮 Chao-liang Huang, , ,ftp://ygdy8:ygdy8@y219.dydytt.net:8273/[阳光电影www.ygdy8.com].大钓哥.HD.720p.国语中字.mkv
喜欢你,喜剧/爱情,许宏宇 Derek Hui, , ,ftp://ygdy8:ygdy8@yg42.dydytt.net:7030/[阳光电影www.ygdy8.com].喜欢你.HD.720p.国语中字.mkv
傲娇与偏见,喜剧/爱情,李海蜀 Haishu Li/黄彦威 Yanwei Huang, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:9237/[阳光电影www.ygdy8.com].傲娇与偏见.HD.720p.国语中字.mkv
至尊无上,剧情,王晶 Jing Wong, ,"7.0/10 from 3,310 users",ftp://ygdy8:ygdy8@y219.dydytt.net:8269/[阳光电影www.ygdy8.com].至尊无上.BD.720p.国粤双语中字.mkv
和平饭店,动作/西部,韦家辉 Ka-Fai Wai, ,"7.6/10 from 33,650 users",ftp://ygdy8:ygdy8@y219.dydytt.net:9275/[阳光电影www.ygdy8.com].和平饭店.HD.720p.国粤双语中字.mkv
我们的故事,剧情,梁智强 Jack Neo, ,7.9/10 from 58 users,ftp://ygdy8:ygdy8@yg42.dydytt.net:7026/[阳光电影www.ygdy8.com].我们的故事.HD.720p.中文字幕.mkv
提着心吊着胆,剧情/喜剧/犯罪/悬疑,李雨禾 Yuhe Li, ,"7.0/10 from 7,865 users",ftp://ygdy8:ygdy8@y153.dydytt.net:8263/[阳光电影www.ygdy8.com].提着心吊着胆.HD.720p.国语中字.mkv
爱情冻住了,喜剧/爱情,傅天余 Fu Tien-yu, , ,ftp://ygdy8:ygdy8@y219.dydytt.net:8268/[阳光电影www.ygdy8.com].爱情冻住了.HD.720p.国语中字.mkv
再见瓦城,剧情/爱情,赵德胤 Midi Z., , ,ftp://ygdy8:ygdy8@y219.dydytt.net:9272/[阳光电影www.ygdy8.com].再见瓦城.HD.720p.中文字幕.mkv
合约男女/婚前合约,喜剧/爱情,刘国楠 Guonan Liu, , ,ftp://ygdy8:ygdy8@yg42.dydytt.net:7025/[阳光电影www.ygdy8.com].合约男女.BD.720p.国粤双语中字.mkv
此情此刻,剧情/爱情,黄国辉 Guohui Huang, , ,ftp://ygdy8:ygdy8@yg42.dydytt.net:8024/[阳光电影www.ygdy8.com].此情此刻.HD.720p.国粤双语中字.mkv
非凡任务/猎鹰,剧情/动作/犯罪,麦兆辉 Alan Mak, , ,ftp://ygdy8:ygdy8@y219.dydytt.net:8265/[阳光电影www.ygdy8.com].非凡任务.HD.720p.国语中字.mkv
欢乐喜剧人,喜剧,黎继强 Kai Keung Lai, , ,ftp://ygdy8:ygdy8@yg42.dydytt.net:7021/[阳光电影www.ygdy8.com].欢乐喜剧人.HD.720p.国语中字.mkv
有完没完/生于四月一日,剧情/喜剧,王啸坤 Xiaokun Wang, , ,ftp://ygdy8:ygdy8@yg42.dydytt.net:7020/[阳光电影www.ygdy8.com].有完没完.HD.720p.国语中字.mkv
健忘村,剧情/喜剧/奇幻/古装,陈玉勋 Yu-Hsun Chen, , ,ftp://ygdy8:ygdy8@yg42.dydytt.net:8021/[阳光电影www.ygdy8.com].健忘村.BD.720p.国语中字.mkv
最佳损友闯情关,喜剧,王晶 Jing Wong, , ,ftp://ygdy8:ygdy8@yg42.dydytt.net:8020/[阳光电影www.ygdy8.com].最佳损友闯情关.BD.720p.国粤双语中字.mkv
绑架者/迷途杀机,动作/犯罪,徐静蕾 Jinglei Xu, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:9236/[阳光电影www.ygdy8.com].绑架者.HD.720p.国语中字.mkv
十七岁/五月一号,爱情,周格泰 Ko-Tai Chou, , ,ftp://ygdy8:ygdy8@yg42.dydytt.net:8019/[阳光电影www.ygdy8.com].十七岁.BD.720p.国语中字.mkv
再见，在也不见,剧情/爱情/同性/家庭,忻钰坤 Yukun Xin, , ,ftp://ygdy8:ygdy8@yg42.dydytt.net:8018/[阳光电影www.ygdy8.com].再见，在也不见.BD.720p.国语中字.mkv
水浒客栈,喜剧/古装,史冰, , ,ftp://ygdy8:ygdy8@yg42.dydytt.net:7018/[阳光电影www.ygdy8.com].水浒客栈.HD.720p.国语中字.mkv
冲天火/天空一号,动作/悬疑,林岭东 Ringo Lam, , ,ftp://ygdy8:ygdy8@yg42.dydytt.net:8016/[阳光电影www.ygdy8.com].冲天火.BD.720p.国粤双语中字.mkv
路边野餐,剧情,毕赣 Bi Gan, ,"7.7/10 from 56,723 users",ftp://ygdy8:ygdy8@yg42.dydytt.net:7016/[阳光电影www.ygdy8.com].路边野餐.BD.720p.国语中字.mkv
西游伏妖篇, ,徐克&nbsp; Hark Tsui, , ,ftp://ygdy8:ygdy8@y219.dydytt.net:9268/[阳光电影www.ygdy8.com].西游伏妖篇.BD.720p.国粤双语中字.mkv
功夫瑜伽,喜剧/动作/冒险,唐季礼 Stanley Tong, , ,ftp://ygdy8:ygdy8@yg77.dydytt.net:7002/[阳光电影www.ygdy8.com].功夫瑜伽.BD.720p.国语中字.mkv
指甲刀人魔,喜剧/爱情,关智耀 Jason Kwan Chi-Yiu, , ,ftp://ygdy8:ygdy8@y219.dydytt.net:8256/[阳光电影www.ygdy8.com].指甲刀人魔.HD.720p.国语中字.mkv
转山,剧情/冒险,杜家毅 Jiayi Du, ,"8.0/10 from 71,715 users",ftp://ygdy8:ygdy8@yg42.dydytt.net:7010/[阳光电影www.ygdy8.com].转山.HD.720p.国语中字.mkv
八月,剧情,张大磊, ,"7.3/10 from 13,963 users",ftp://ygdy8:ygdy8@y219.dydytt.net:8254/[阳光电影www.ygdy8.com].八月.HD.720p.国语中字.mkv
西游伏妖篇, ,徐克&nbsp; Hark Tsui, , ,ftp://ygdy8:ygdy8@yg77.dydytt.net:8001/[阳光电影www.ygdy8.com].西游伏妖篇.HD.720p.粤语中字.rmvb
疯岳撬佳人,喜剧/爱情,钟少雄 Siu-hung Chung, , ,ftp://ygdy8:ygdy8@yg32.dydytt.net:7010/[阳光电影www.ygdy8.com].疯岳撬佳人.HD.720p.国语中字.mkv
上海王,剧情/动作/爱情,胡雪桦 Sherwood Hu, , ,ftp://ygdy8:ygdy8@yg73.dydytt.net:7004/[阳光电影www.ygdy8.com].上海王.HD.720p.国语中字.mkv
我的幸福密码,喜剧/爱情,仲衡, , ,ftp://ygdy8:ygdy8@yg42.dydytt.net:7008/[阳光电影www.ygdy8.com].我的幸福密码.HD.720p.国语中字.mkv
我要发达,剧情,黄柏基 Jill Wong, , ,ftp://ygdy8:ygdy8@y219.dydytt.net:8253/[阳光电影www.ygdy8.com].我要发达.BD.720p.国粤双语中字.mkv
西游伏妖篇, ,徐克&nbsp; Hark Tsui, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:8261/[阳光电影www.ygdy8.com].西游伏妖篇.HD.720p.国语中字.mkv
将计就计,动作/喜剧/悬疑/爱情/惊悚,王晶 Jing Wong, ,"6.8/10 from 2,853 users",ftp://ygdy8:ygdy8@yg73.dydytt.net:8006/[阳光电影www.ygdy8.com].将计就计.HD.720p.粤语中字.mkv
一路有戏, , , , ,ftp://ygdy8:ygdy8@yg42.dydytt.net:8007/[阳光电影www.ygdy8.com].一路有戏.HD.720p.国语中字.rmvb
神奇两女侠, ,甘国亮 Kwok-Leung Gan, ,7.3/10 from 390 users,ftp://ygdy8:ygdy8@yg42.dydytt.net:8007/[阳光电影www.ygdy8.com].神奇两女侠.HD.720p.粤语中字.mkv
中华英雄,动作/冒险/剧情,刘伟强 Wai-keung Lau, , ,ftp://ygdy8:ygdy8@yg32.dydytt.net:7008/[阳光电影www.ygdy8.com].中华英雄.BD.720p.国粤双语中字.mkv
花样厨神,剧情,金镇雅 Gina Kim, ,5.2/10 from 452 users,ftp://ygdy8:ygdy8@yg42.dydytt.net:8006/[阳光电影www.ygdy8.com].花样厨神.HD.720p.国语中字.mkv
大明锦衣卫,爱情/武侠/古装,薛文华, ,5.3/10 from 19 users,ftp://ygdy8:ygdy8@yg32.dydytt.net:7007/[阳光电影www.ygdy8.com].大明锦衣卫.HD.720p.国语中字.mkv
大梦西游2铁扇公主,剧情/动作/奇幻,谭俏 Qiao Tan, ,3.5/10 from 274 users,ftp://ygdy8:ygdy8@yg32.dydytt.net:7007/[阳光电影www.ygdy8.com].大梦西游2铁扇公主.HD.720p.国语中字.mkv
决战食神,剧情/动作,叶伟民 Raymond Yip Wai-Man, , ,ftp://ygdy8:ygdy8@yg32.dydytt.net:7006/[阳光电影www.ygdy8.com].决战食神.BD.720p.国粤双语中字.mkv
铁道飞虎,喜剧/动作,丁晟 Sheng Ding, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:9234/[阳光电影www.ygdy8.com].铁道飞虎.BD.720p.国语中字.mkv
东京攻略,动作/喜剧/剧情/爱情,马楚成 Jingle Ma, , ,ftp://ygdy8:ygdy8@yg72.dydytt.net:8008/[阳光电影www.ygdy8.com].东京攻略.BD.720p.国粤双语中字.mkv
合约男女,喜剧/爱情,刘国楠 Guonan Liu, , ,ftp://ygdy8:ygdy8@yg72.dydytt.net:8007/[阳光电影www.ygdy8.com].合约男女.HD.720p.国语中字.mkv
决战食神,剧情/动作,叶伟民 Raymond Yip Wai-Man, , ,ftp://ygdy8:ygdy8@yg73.dydytt.net:7002/[阳光电影www.ygdy8.com].决战食神.HD.720p.国语中字.mkv
猎魔群英/猎魔除凶,动作,王振仰 Chun-Yeung Wong, , ,ftp://ygdy8:ygdy8@yg32.dydytt.net:8005/[阳光电影www.ygdy8.com].猎魔群英.BD.720p.国粤双语中字.mkv
熊出没·奇幻空间,动画/喜剧,丁亮 Liang Ding, ,"6.5/10 from 7,158 users",ftp://ygdy8:ygdy8@y153.dydytt.net:9230/[阳光电影www.ygdy8.com].熊出没奇幻空间.HD.720p.国语中字.mkv
疯狂的赛车,动作/冒险/喜剧,宁浩 Hao Ning, ,"7.9/10 from 163,122 users",ftp://ygdy8:ygdy8@yg42.dydytt.net:8005/[阳光电影www.ygdy8.com].疯狂的赛车.BD.720p.国语中字.mkv
小男人周记之吾家有喜,喜剧,郑丹瑞, , ,ftp://ygdy8:ygdy8@yg42.dydytt.net:7003/[阳光电影www.ygdy8.com].小男人周记之吾家有喜.BD.720p.粤语中字.mkv
乘风破浪,剧情/喜剧,韩寒 Han Han, ,"7.0/10 from 202,596 users",ftp://ygdy8:ygdy8@y153.dydytt.net:9225/[阳光电影www.ygdy8.com].乘风破浪.HD.720p.国语中字.mkv
大闹天竺,喜剧/动作/冒险,王宝强 Baoqiang Wang, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:8258/[阳光电影www.ygdy8.com].大闹天竺.HD.1080p.国语中字.mp4
功夫瑜伽,喜剧/动作/冒险,唐季礼 Stanley Tong, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:8256/[阳光电影www.ygdy8.com].功夫瑜伽.HD.720p.国语中字.mkv
摆渡人,喜剧/爱情,张嘉佳 Jiajia Zhang, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:9222/[阳光电影www.ygdy8.com].摆渡人.BD.720p.国粤双语中字.mkv
那年夏天你去了哪里,悬疑,周隼 Chris Chow, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:9213/[阳光电影www.ygdy8.com].那年夏天你去了哪里.HD.720p.国语中字.mkv
猪猪侠之英雄猪少年,喜剧/动画/奇幻,陆锦明 Jinming Lu / 钟裕 Yu Zhong, , ,ftp://ygdy8:ygdy8@y219.dydytt.net:9256/[阳光电影www.ygdy8.com].猪猪侠之英雄猪少年.HD.720p.国语中字.mkv
奇幻人形宠之甜心兔妹,喜剧/奇幻,郝昭赫, , ,ftp://ygdy8:ygdy8@y219.dydytt.net:8242/[阳光电影www.ygdy8.com].奇幻人形宠之甜心兔妹.HD.720p.国语中字.mkv
健忘村,剧情/喜剧/奇幻/古装,陈玉勋 Yu-Hsun Chen, , ,ftp://ygdy8:ygdy8@y219.dydytt.net:9255/[阳光电影www.ygdy8.com].健忘村.HD.720p.国语中字.mkv
我的诗篇,纪录,吴飞跃 Feiyue Wu / 秦晓宇 Xiaoyu Qin, ,"7.7/10 from 2,475 users",ftp://ygdy8:ygdy8@y219.dydytt.net:9253/[阳光电影www.ygdy8.com].我的诗篇.HD.720p.国语中字.mkv
甜蜜蜜,剧情/爱情,陈可辛 Peter Chan, , ,ftp://ygdy8:ygdy8@y219.dydytt.net:9252/[阳光电影www.ygdy8.com].甜蜜蜜.BD.720p.国语中字.mkv
你好，疯子,剧情/惊悚/悬疑,饶晓志 Xiaozhi Rao, ,"7.1/10 from 11,204 users",ftp://ygdy8:ygdy8@y219.dydytt.net:8241/[阳光电影www.ygdy8.com].你好，疯子！.HD.720p.国语中字.mkv
情圣,喜剧,宋晓飞&nbsp; Xiaofei Song / 董旭, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:8248/[阳光电影www.ygdy8.com].情圣.HD.720p.国语中字.mkv
超能落榜生,奇幻/动作,李杰文, , ,ftp://ygdy8:ygdy8@yg80.dydytt.net:8012/[阳光电影www.ygdy8.com].超能落榜生.HD.720p.国语中字.mkv
那女孩真帅,剧情/爱情,田宇 Yu Tian, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:8246/[阳光电影www.ygdy8.com].那女孩真帅.HD.720p.国语中字.mkv
少年巴比伦,剧情/喜剧,相国强 Guoqiang Xiang, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:9210/[阳光电影www.ygdy8.com].少年巴比伦.HD.720p.国语中字.mkv
铁道飞虎,喜剧/动作,丁晟 Sheng Ding, , ,ftp://ygdy8:ygdy8@y219.dydytt.net:9248/[阳光电影www.ygdy8.com].铁道飞虎.HD.720p.国语中字.mkv
罗曼蒂克消亡史,剧情/动作/悬疑,程耳 Er Cheng, ,"7.7/10 from 102,309 users",ftp://ygdy8:ygdy8@y153.dydytt.net:9208/[阳光电影www.ygdy8.com].罗曼蒂克消亡史.HD.720p.国语中字.mkv
一万公里的约定,剧情,洪昇扬 Simon Hung, , ,ftp://ygdy8:ygdy8@y219.dydytt.net:8237/[阳光电影www.ygdy8.com].一万公里的约定.HD.720p.国语中字.mkv
大卫贝肯之倒霉特工熊,喜剧/动画/冒险/家庭,李清舫 Qingfang Li, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:8243/[阳光电影www.ygdy8.com].大卫贝肯之倒霉特工熊.HD.720p.国语中字.mkv
辛巴达与美人鱼公主,喜剧/动画/奇幻/冒险,李霞 Xia Li, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:9207/[阳光电影www.ygdy8.com].辛巴达与美人鱼公主.HD.720p.国语中字.mkv
摆渡人,喜剧/爱情,张嘉佳 Jiajia Zhang, , ,ftp://ygdy8:ygdy8@yg80.dydytt.net:9001/[阳光电影www.ygdy8.com].摆渡人.HD.720p.国粤双语中字.mkv
所以……和黑粉结婚了,喜剧/爱情,金帝荣 Je-Yeong Kim, , ,ftp://ygdy8:ygdy8@y219.dydytt.net:8233/[阳光电影www.ygdy8.com].所以……和黑粉结婚了.BD.720p.国语中字.mkv
江湖悲剧,喜剧,林超荣 Chiu-Wing Lam, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:8242/[阳光电影www.ygdy8.com].江湖悲剧.BD.720p.国粤双语中字.mkv
我在故宫修文物,纪录片,萧寒 Han Xiao, ,"7.5/10 from 8,495 users",ftp://ygdy8:ygdy8@y219.dydytt.net:8231/[阳光电影www.ygdy8.com].我在故宫修文物.HD.720p.国语中字.mkv
杠上开花,喜剧/悬疑,贾一平 Yiping Jia, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:8240/[阳光电影www.ygdy8.com].杠上开花.HD.720p.国语中字.mkv
十全九美之真爱无双,喜剧,高飞, , ,ftp://ygdy8:ygdy8@y219.dydytt.net:8228/[阳光电影www.ygdy8.com].十全九美之真爱无双.HD.720p.国语中字.mkv
五女闹京城,喜剧/爱情,陈剑飞 Jianfei Chen, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:8238/[阳光电影www.ygdy8.com].五女闹京城.HD.720p.国语中字.mkv
天亮之前,爱情,吴中天 Chung-tien Wu, , ,ftp://ygdy8:ygdy8@y219.dydytt.net:8227/[阳光电影www.ygdy8.com].天亮之前.BD.720p.国粤双语中字.mkv
爱上试睡师,喜剧/爱情,罗登 Deng Luo, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:8237/[阳光电影www.ygdy8.com].爱上试睡师.HD.720p.国语中字.mkv
功夫四侠,儿童/喜剧/动画/奇幻/冒险,刘邦邦 Bangbang Liu / 孙友树 Youshu Sun, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:9197/[阳光电影www.ygdy8.com].功夫四侠.HD.720p.国语中字.mkv
三少爷的剑,剧情/动作/武侠/古装,尔冬升 Tung-Shing Yee, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:9196/[阳光电影www.ygdy8.com].三少爷的剑.BD.720p.国语中字.mkv
杀手离沫,剧情/动作/犯罪/悬疑,冯宝宁, , ,ftp://ygdy8:ygdy8@y219.dydytt.net:9237/[阳光电影www.ygdy8.com].杀手离沫.HD.720p.国语中字.mkv
冲天火,动作/悬疑,林岭东 Ringo Lam, , ,ftp://ygdy8:ygdy8@y219.dydytt.net:8226/[阳光电影www.ygdy8.com].冲天火.HD.720p.国语中字.mkv
我不是潘金莲,剧情/喜剧,冯小刚 Xiaogang Feng, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:8234/[阳光电影www.ygdy8.com].我不是潘金莲.HD.720p.国语中字.mkv
少年,犯罪/悬疑/惊悚,杨树鹏 Shupeng Yang, , ,ftp://ygdy8:ygdy8@y219.dydytt.net:8223/[阳光电影www.ygdy8.com].少年.HD.720p.国语中字.mkv
呆呆计划,剧情/喜剧/犯罪,森岛 Dao Seng, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:8233/[阳光电影www.ygdy8.com].呆呆计划.HD.720p.国语中字.mkv
湄公河行动,动作/犯罪,林超贤 Dante Lam, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:9190/[阳光电影www.ygdy8.com].湄公河行动.BD.720p.国语中字.mkv
总有刁民想害朕,喜剧/古装,源水, , ,ftp://ygdy8:ygdy8@y219.dydytt.net:8221/[阳光电影www.ygdy8.com].总有刁民想害朕.HD.720p.国语中字.mkv
三少爷的剑,剧情/动作/武侠/古装,尔冬升 Tung-Shing Yee, , ,ftp://ygdy8:ygdy8@y219.dydytt.net:8220/[阳光电影www.ygdy8.com].三少爷的剑.HD.720p.国语中字.mkv
王牌逗王牌/偷天特务,喜剧/动作/冒险,王晶 Jing Wong, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:8232/[阳光电影www.ygdy8.com].王牌逗王牌.BD.720p.国粤双语中字.mkv
灵臆事件,惊悚/恐怖,刘宝贤 Bowie Lau, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:8229/[阳光电影www.ygdy8.com].灵臆事件.HD.720p.国语中字.rmvb
小明和他的小伙伴们,喜剧,王鑫 Xin Wang, , ,ftp://ygdy8:ygdy8@y219.dydytt.net:8216/[阳光电影www.ygdy8.com].小明和他的小伙伴们.HD.720p.国语中字.mkv
超级快递,喜剧/动作,宋啸 Xiao Song, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:8225/[阳光电影www.ygdy8.com].超级快递.HD.720p.国语中字.mkv
人鱼校花,喜剧/爱情/奇幻,叶茗 Ming Ye, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:9188/[阳光电影www.ygdy8.com].人鱼校花.HD.720p.国语中字.mkv
凄灵室/闺房秘影,剧情/爱情/悬疑/惊悚,刘殊巧 Shuqiao Liu, , ,ftp://ygdy8:ygdy8@y219.dydytt.net:8212/[阳光电影www.ygdy8.com].凄灵室.HD.720p.国语.mkv
28岁未成年,喜剧/爱情/奇幻,张末 Mo Zhang, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:9186/[阳光电影www.ygdy8.com].28岁未成年.HD.720p.国语中字.mkv
通天之眼,剧情/奇幻/动作,张腾飞 Teng Fei Zhang, , ,ftp://ygdy8:ygdy8@y219.dydytt.net:8211/[阳光电影www.ygdy8.com].通天之眼.HD.720p.国语中字.mkv
减法人生,剧情/喜剧/爱情,黄燕 Yan Huang / 马林 Lin Ma, , ,ftp://ygdy8:ygdy8@y219.dydytt.net:8209/[阳光电影www.ygdy8.com].减法人生.HD.720p.国语中字.rmvb
大显神威,喜剧/奇幻,辛季澧 Chi-li Hsin, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:9182/[阳光电影www.ygdy8.com].大显神威.BD.720p.国语中字.mkv
销售奇姬,剧情/喜剧,卓立 Cho Li, , ,ftp://ygdy8:ygdy8@y219.dydytt.net:8206/[阳光电影www.ygdy8.com].销售奇姬.HD.720p.国语中字.mkv
铠甲勇士捕王,动作/动画/奇幻/冒险,郑国伟 Guowei Zheng, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:9181/[阳光电影www.ygdy8.com].铠甲勇士捕王.HD.720p.国语中字.mkv
爱上处女座,喜剧/爱情,刘观伟 Ricky Lau, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:9180/[阳光电影www.ygdy8.com].爱上处女座.HD.720p.国语中字.mkv
勇士之门,奇幻/冒险,马蒂亚斯&middot;霍恩 Matthias Hoene, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:9179/[阳光电影www.ygdy8.com].勇士之门.HD.720p.国语中字.rmvb
笑林足球,喜剧/运动,林子聪 Chi Chung Lam, , ,ftp://ygdy8:ygdy8@y219.dydytt.net:9233/[阳光电影www.ygdy8.com].笑林足球.HD.720p.国语中字.mkv
我是处女座,剧情/爱情,陈兵 Bing Chen, , ,ftp://ygdy8:ygdy8@y219.dydytt.net:8204/[阳光电影www.ygdy8.com].我是处女座.HD.720p.国语中字.rmvb
凶手还未睡,剧情/悬疑/惊悚,邱礼涛 Herman Yau, , ,ftp://ygdy8:ygdy8@y219.dydytt.net:9232/[阳光电影www.ygdy8.com].凶手还未睡.BD.720p.国粤双语中字.mkv
少女龙婆,悬疑/惊悚,毕基, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:9178/[阳光电影www.ygdy8.com].少女龙婆.BD.720p.国语中字.mkv
老九门番外之虎骨梅花,悬疑/奇幻/动作,邹曦, , ,ftp://ygdy8:ygdy8@y153.dydytt.net:9176/[阳光电影www.ygdy8.com].老九门番外之虎骨梅花.HD.720p.国语中字.mkv
老九门番外之恒河杀树,悬疑/奇幻/动作,林楠 Nan Lin, , ,ftp://ygdy8:ygdy8@y219.dydytt.net:8202/[阳光电影www.ygdy8.com].老九门番外之恒河杀树.HD.720p.国语中字.mkv
老九门番外之四屠黄葵,悬疑/奇幻/动作,林楠 Nan Lin, , ,ftp://ygdy8:ygdy8@y219.dydytt.net:9231/[阳光电影www.ygdy8.com].老九门番外之四屠黄葵.HD.720p.国语中字.mkv
